token,symbol,expiry,strike,option_type,lot_size,closing_price
40386,UNITDSPR,30Sep2025,1960.0,CE,400,0.05
40387,BAJFINANCE,30Sep2025,480.0,CE,750,517.45
40388,BAJFINANCE,30Sep2025,480.0,PE,750,0.05
40389,BAJFINANCE,30Sep2025,520.0,CE,750,477.55
40390,BAJFINANCE,30Sep2025,520.0,PE,750,0.05
40391,BAJFINANCE,30Sep2025,540.0,CE,750,457.6
40392,BAJFINANCE,30Sep2025,540.0,PE,750,0.05
40393,CGPOWER,25Nov2025,940.0,PE,850,160.45
40394,CYIENT,30Sep2025,1840.0,CE,425,0.05
40395,BAJFINANCE,30Sep2025,560.0,CE,750,437.6
40396,BAJFINANCE,30Sep2025,560.0,PE,750,0.05
40397,CYIENT,30Sep2025,1840.0,PE,425,587.4
40398,CYIENT,28Oct2025,1840.0,CE,425,0.4
40399,CYIENT,28Oct2025,1840.0,PE,425,579.15
40400,DMART,30Sep2025,2800.0,CE,150,1965.8
40401,DMART,30Sep2025,2800.0,PE,150,0.05
40402,DMART,30Sep2025,3450.0,CE,150,1317.05
40403,UNITDSPR,30Sep2025,1960.0,PE,400,628.8
40404,UNITDSPR,28Oct2025,1960.0,CE,400,0.05
40405,BAJFINANCE,30Sep2025,580.0,CE,750,417.65
40406,BAJFINANCE,30Sep2025,580.0,PE,750,0.05
40407,DMART,30Sep2025,3450.0,PE,150,0.05
40408,DMART,28Oct2025,2800.0,CE,150,1979.0
40409,BAJFINANCE,30Sep2025,610.0,CE,750,387.7
40410,BAJFINANCE,30Sep2025,610.0,PE,750,0.05
40411,BAJFINANCE,30Sep2025,620.0,CE,750,377.75
40412,BAJFINANCE,30Sep2025,620.0,PE,750,0.05
40413,DMART,28Oct2025,2800.0,PE,150,0.05
40414,DMART,28Oct2025,3450.0,CE,150,1333.5
40415,BAJFINANCE,30Sep2025,630.0,CE,750,367.75
40416,BAJFINANCE,30Sep2025,630.0,PE,750,0.05
40417,BAJFINANCE,30Sep2025,640.0,CE,750,357.75
40418,BAJFINANCE,30Sep2025,640.0,PE,750,0.05
40419,UNITDSPR,28Oct2025,1960.0,PE,400,619.55
40420,VBL,25Nov2025,760.0,CE,1025,0.1
40421,DMART,28Oct2025,3450.0,PE,150,0.2
40422,DRREDDY,30Sep2025,1920.0,CE,625,0.05
40423,DRREDDY,30Sep2025,1920.0,PE,625,593.55
40424,DRREDDY,28Oct2025,1920.0,CE,625,0.05
40425,BAJFINANCE,30Sep2025,650.0,CE,750,347.8
40426,BAJFINANCE,30Sep2025,650.0,PE,750,0.05
40427,BAJFINANCE,30Sep2025,660.0,CE,750,337.8
40428,BAJFINANCE,30Sep2025,660.0,PE,750,0.05
40429,BAJFINANCE,30Sep2025,670.0,CE,750,327.85
40430,BAJFINANCE,30Sep2025,670.0,PE,750,0.05
40431,BAJFINANCE,30Sep2025,680.0,CE,750,317.85
40432,BAJFINANCE,30Sep2025,680.0,PE,750,0.05
40433,BAJFINANCE,30Sep2025,690.0,CE,750,307.85
40434,BAJFINANCE,30Sep2025,690.0,PE,750,0.05
40435,BAJFINANCE,30Sep2025,710.0,CE,750,287.9
40436,BAJFINANCE,30Sep2025,710.0,PE,750,0.05
40437,DRREDDY,28Oct2025,1920.0,PE,625,584.55
40438,FEDERALBNK,25Nov2025,290.0,CE,5000,0.05
40439,FEDERALBNK,25Nov2025,290.0,PE,5000,88.35
40440,FORTIS,30Sep2025,1210.0,CE,775,0.05
40441,VBL,25Nov2025,760.0,PE,1025,278.0
40442,VEDL,30Sep2025,590.0,CE,1150,0.05
40443,FORTIS,30Sep2025,1210.0,PE,775,239.25
40444,FORTIS,28Oct2025,1210.0,CE,775,1.8
40445,FORTIS,28Oct2025,1210.0,PE,775,235.35
40446,M&M,30Sep2025,1800.0,CE,200,1845.75
40447,VEDL,30Sep2025,590.0,PE,1150,133.2
40448,VEDL,28Oct2025,590.0,CE,1150,0.6
40449,BAJFINANCE,30Sep2025,720.0,CE,750,277.95
40450,BAJFINANCE,30Sep2025,720.0,PE,750,0.05
40451,BAJFINANCE,30Sep2025,730.0,CE,750,267.95
40452,BAJFINANCE,30Sep2025,730.0,PE,750,0.05
40453,M&M,30Sep2025,1800.0,PE,200,0.05
40454,GLENMARK,30Sep2025,2620.0,CE,375,0.1
40455,GLENMARK,30Sep2025,2620.0,PE,375,506.55
40456,GLENMARK,28Oct2025,2620.0,CE,375,6.75
40457,BAJFINANCE,30Sep2025,740.0,CE,750,257.95
40458,BAJFINANCE,30Sep2025,740.0,PE,750,0.05
40459,BAJFINANCE,30Sep2025,750.0,CE,750,248.0
40460,BAJFINANCE,30Sep2025,750.0,PE,750,0.05
40461,BAJFINANCE,30Sep2025,760.0,CE,750,238.0
40462,BAJFINANCE,30Sep2025,760.0,PE,750,0.05
40463,BAJFINANCE,30Sep2025,770.0,CE,750,228.0
40464,BAJFINANCE,30Sep2025,770.0,PE,750,0.05
40465,GLENMARK,28Oct2025,2620.0,PE,375,500.9
40466,GLENMARK,25Nov2025,2880.0,CE,375,6.35
40467,BAJFINANCE,30Sep2025,780.0,CE,750,218.05
40468,BAJFINANCE,30Sep2025,780.0,PE,750,0.1
40469,BAJFINANCE,30Sep2025,790.0,CE,750,208.05
40470,BAJFINANCE,30Sep2025,790.0,PE,750,0.05
40471,BAJFINANCE,30Sep2025,810.0,CE,750,188.1
40472,BAJFINANCE,30Sep2025,810.0,PE,750,0.2
40473,BAJFINANCE,30Sep2025,820.0,CE,750,178.15
40474,BAJFINANCE,30Sep2025,820.0,PE,750,0.15
40475,BAJFINANCE,30Sep2025,830.0,CE,750,168.15
40476,BAJFINANCE,30Sep2025,830.0,PE,750,0.2
40477,BAJFINANCE,30Sep2025,840.0,CE,750,158.2
40478,GLENMARK,25Nov2025,2880.0,PE,375,745.4
40479,BAJFINANCE,30Sep2025,840.0,PE,750,0.35
40480,HAL,30Sep2025,6100.0,CE,150,0.15
40481,BAJFINANCE,30Sep2025,850.0,CE,750,150.75
40482,BAJFINANCE,30Sep2025,850.0,PE,750,0.35
40483,HAL,30Sep2025,6100.0,PE,150,1231.45
40484,VEDL,28Oct2025,590.0,PE,1150,131.05
40485,BAJFINANCE,30Sep2025,860.0,CE,750,136.25
40486,BAJFINANCE,30Sep2025,860.0,PE,750,0.5
40487,BAJFINANCE,30Sep2025,870.0,CE,750,125.8
40488,BAJFINANCE,30Sep2025,870.0,PE,750,0.7
40489,NIFTY,30Sep2025,20150.0,CE,75,5313.0
40490,NIFTY,30Sep2025,20150.0,PE,75,0.05
40491,HAL,30Sep2025,7000.0,CE,150,0.05
40492,HAL,30Sep2025,7000.0,PE,150,2129.55
40493,HAL,28Oct2025,6100.0,CE,150,16.3
40494,HAL,28Oct2025,6100.0,PE,150,1218.85
40495,HAL,28Oct2025,7000.0,CE,150,1.05
40496,HAL,28Oct2025,7000.0,PE,150,2097.6
40497,ZYDUSLIFE,30Sep2025,1310.0,CE,900,0.05
40498,MANKIND,30Sep2025,3500.0,CE,225,0.05
40499,HDFCAMC,30Sep2025,7300.0,CE,150,0.05
40500,HDFCAMC,30Sep2025,7300.0,PE,150,1435.8
40501,MANKIND,30Sep2025,3500.0,PE,225,854.9
40502,HDFCAMC,28Oct2025,7300.0,CE,150,10.8
40503,HDFCAMC,28Oct2025,7300.0,PE,150,1412.15
40504,HDFCAMC,25Nov2025,8400.0,CE,150,4.4
40505,ZYDUSLIFE,30Sep2025,1310.0,PE,900,259.6
40506,ZYDUSLIFE,28Oct2025,1310.0,CE,900,0.65
40507,HDFCAMC,25Nov2025,8400.0,PE,150,2459.45
40508,INDIANB,30Sep2025,870.0,CE,1000,0.05
40509,INDIANB,30Sep2025,870.0,PE,1000,169.1
40510,INDIANB,30Sep2025,1000.0,CE,1000,0.05
40511,INDIANB,30Sep2025,1000.0,PE,1000,298.8
40512,INDIANB,28Oct2025,870.0,CE,1000,2.1
40513,INDIANB,28Oct2025,870.0,PE,1000,167.05
40514,INDIANB,28Oct2025,1000.0,CE,1000,0.1
40515,ZYDUSLIFE,28Oct2025,1310.0,PE,900,254.05
40516,FINNIFTY,30Sep2025,29550.0,CE,65,0.35
40517,INDIANB,28Oct2025,1000.0,PE,1000,294.2
40518,INFY,30Sep2025,2020.0,CE,400,0.05
40519,INFY,30Sep2025,2020.0,PE,400,475.45
40520,INFY,28Oct2025,2020.0,CE,400,0.2
40521,FINNIFTY,30Sep2025,29550.0,PE,65,2793.95
40522,FINNIFTY,30Sep2025,33400.0,CE,65,0.05
40523,INFY,28Oct2025,2020.0,PE,400,466.15
40524,INOXWIND,30Sep2025,195.0,CE,3272,0.05
40525,FINNIFTY,30Sep2025,33400.0,PE,65,6636.1
40526,FINNIFTY,25Nov2025,31800.0,CE,65,15.3
40527,INOXWIND,30Sep2025,195.0,PE,3272,45.95
40528,INOXWIND,28Oct2025,195.0,CE,3272,1.3
40529,INOXWIND,28Oct2025,195.0,PE,3272,46.3
40530,IREDA,30Sep2025,195.0,CE,3450,0.05
40531,IREDA,30Sep2025,195.0,PE,3450,39.15
40532,IREDA,28Oct2025,195.0,CE,3450,1.45
40533,IREDA,28Oct2025,195.0,PE,3450,39.65
40534,IRFC,25Nov2025,190.0,CE,4250,0.45
40535,IRFC,25Nov2025,190.0,PE,4250,59.0
40536,JSWENERGY,30Sep2025,670.0,CE,1000,0.1
40537,JSWENERGY,30Sep2025,670.0,PE,1000,131.0
40538,JSWENERGY,28Oct2025,670.0,CE,1000,3.55
40539,JSWENERGY,28Oct2025,670.0,PE,1000,131.3
40540,KPITTECH,30Sep2025,1700.0,CE,400,0.05
40541,FINNIFTY,25Nov2025,31800.0,PE,65,4757.3
40542,FINNIFTY,25Nov2025,31900.0,CE,65,13.7
40543,FINNIFTY,25Nov2025,31900.0,PE,65,4854.6
40544,FINNIFTY,25Nov2025,35000.0,CE,65,0.3
40545,ASIANPAINT,30Sep2025,3160.0,CE,250,0.05
40546,ASIANPAINT,30Sep2025,3160.0,PE,250,675.15
40547,KPITTECH,30Sep2025,1700.0,PE,400,395.3
40548,KPITTECH,30Sep2025,1880.0,CE,400,0.05
40549,FINNIFTY,25Nov2025,35000.0,PE,65,7906.15
40550,NIFTY,07Oct2025,30000.0,CE,75,0.05
40551,BANDHANBNK,30Sep2025,90.0,CE,3600,77.1
40552,BANDHANBNK,30Sep2025,90.0,PE,3600,0.05
40553,KPITTECH,30Sep2025,1880.0,PE,400,574.95
40554,KPITTECH,28Oct2025,1700.0,CE,400,3.2
40555,KPITTECH,28Oct2025,1700.0,PE,400,390.45
40556,KPITTECH,28Oct2025,1880.0,CE,400,0.5
40557,KPITTECH,28Oct2025,1880.0,PE,400,566.6
40558,KPITTECH,25Nov2025,1640.0,CE,400,16.85
40559,KPITTECH,25Nov2025,1640.0,PE,400,336.95
40560,LTIM,30Sep2025,7800.0,CE,150,0.05
40561,LTIM,30Sep2025,7800.0,PE,150,2260.3
40562,LTIM,28Oct2025,7800.0,CE,150,0.2
40563,LTIM,28Oct2025,7800.0,PE,150,2223.75
40564,LUPIN,30Sep2025,2580.0,CE,425,0.05
40565,LUPIN,30Sep2025,2580.0,PE,425,528.4
40566,LUPIN,28Oct2025,2580.0,CE,425,1.75
40567,LUPIN,28Oct2025,2580.0,PE,425,517.95
40568,LUPIN,25Nov2025,2960.0,CE,425,0.65
40569,LUPIN,25Nov2025,2960.0,PE,425,880.6
40570,MAZDOCK,30Sep2025,3700.0,CE,175,4.15
40571,MAZDOCK,30Sep2025,3700.0,PE,175,712.3
40572,MAZDOCK,28Oct2025,3700.0,CE,175,54.45
40573,MAZDOCK,28Oct2025,3700.0,PE,175,745.2
40574,MAXHEALTH,30Sep2025,720.0,CE,525,454.85
40575,BLUESTARCO,30Sep2025,2280.0,CE,325,1.85
40576,BLUESTARCO,30Sep2025,2280.0,PE,325,316.4
40577,MPHASIS,30Sep2025,4200.0,CE,275,0.05
40578,MPHASIS,30Sep2025,4200.0,PE,275,1191.2
40579,MPHASIS,28Oct2025,4200.0,CE,275,0.6
40580,MPHASIS,28Oct2025,4200.0,PE,275,1172.05
40581,MPHASIS,25Nov2025,3900.0,CE,275,15.15
40582,MPHASIS,25Nov2025,3900.0,PE,275,870.45
40583,NAUKRI,30Sep2025,2000.0,CE,375,0.05
40584,NAUKRI,30Sep2025,2000.0,PE,375,611.3
40585,NAUKRI,28Oct2025,2000.0,CE,375,0.15
40586,NAUKRI,28Oct2025,2000.0,PE,375,602.05
40587,NAUKRI,25Nov2025,1880.0,CE,375,4.2
40588,NAUKRI,25Nov2025,1880.0,PE,375,478.15
40589,MAXHEALTH,30Sep2025,720.0,PE,525,0.05
40590,MAXHEALTH,30Sep2025,840.0,CE,525,335.05
40591,NBCC,30Sep2025,142.5,CE,6500,0.05
40592,NBCC,30Sep2025,142.5,PE,6500,32.45
40593,NBCC,28Oct2025,142.5,CE,6500,0.75
40594,NBCC,28Oct2025,142.5,PE,6500,32.5
40595,NIFTY,07Oct2025,30000.0,PE,75,4483.65
40596,NIFTY,25Nov2025,30000.0,CE,75,6.5
40597,MAXHEALTH,30Sep2025,840.0,PE,525,0.05
40598,NBCC,25Nov2025,170.0,CE,6500,0.4
40599,NIFTY,25Nov2025,30000.0,PE,75,4243.9
40600,ADANIENSOL,25Nov2025,240.0,CE,675,600.35
40601,NBCC,25Nov2025,170.0,PE,6500,58.7
40602,NESTLEIND,30Sep2025,1550.0,CE,500,0.05
40603,NESTLEIND,30Sep2025,1550.0,PE,500,337.9
40604,ADANIENSOL,25Nov2025,240.0,PE,675,0.05
40605,APOLLOHOSP,30Sep2025,9650.0,CE,125,0.05
40606,NESTLEIND,28Oct2025,1550.0,CE,500,0.05
40607,APOLLOHOSP,30Sep2025,9650.0,PE,125,1780.65
40608,APOLLOHOSP,30Sep2025,10800.0,CE,125,0.05
40609,APOLLOHOSP,30Sep2025,10800.0,PE,125,2928.4
40610,APOLLOHOSP,30Sep2025,10900.0,CE,125,0.05
40611,NESTLEIND,28Oct2025,1550.0,PE,500,330.65
40612,APOLLOHOSP,30Sep2025,10900.0,PE,125,3028.2
40613,APOLLOHOSP,28Oct2025,9650.0,CE,125,3.6
40614,APOLLOHOSP,28Oct2025,9650.0,PE,125,1738.8
40615,APOLLOHOSP,28Oct2025,10800.0,CE,125,0.05
40616,APOLLOHOSP,28Oct2025,10800.0,PE,125,2877.6
40617,APOLLOHOSP,28Oct2025,10900.0,CE,125,0.05
40618,APOLLOHOSP,28Oct2025,10900.0,PE,125,2976.95
40619,BOSCHLTD,30Sep2025,42500.0,CE,25,85.2
40620,BOSCHLTD,30Sep2025,42500.0,PE,25,2663.25
40621,BOSCHLTD,30Sep2025,43500.0,CE,25,47.65
40622,BOSCHLTD,30Sep2025,43500.0,PE,25,3580.7
40623,BOSCHLTD,30Sep2025,49000.0,CE,25,0.05
40624,BOSCHLTD,30Sep2025,49000.0,PE,25,9019.3
40625,NMDC,30Sep2025,106.0,CE,13500,0.05
40626,NMDC,30Sep2025,106.0,PE,13500,29.1
40627,APOLLOHOSP,25Nov2025,9700.0,CE,125,18.25
40628,APOLLOHOSP,25Nov2025,9700.0,PE,125,1758.15
40629,NMDC,28Oct2025,106.0,CE,13500,0.05
40630,NMDC,28Oct2025,106.0,PE,13500,28.6
40631,APOLLOHOSP,25Nov2025,11000.0,CE,125,0.9
40632,MCX,30Sep2025,4400.0,CE,125,3607.6
40633,OFSS,30Sep2025,11700.0,CE,75,0.2
40634,OFSS,30Sep2025,11700.0,PE,75,2502.35
40635,OFSS,30Sep2025,11900.0,CE,75,0.1
40636,OFSS,30Sep2025,11900.0,PE,75,2701.85
40637,OFSS,30Sep2025,12100.0,CE,75,0.05
40638,OFSS,30Sep2025,12100.0,PE,75,2901.4
40639,OFSS,30Sep2025,12300.0,CE,75,0.05
40640,OFSS,30Sep2025,12300.0,PE,75,3101.0
40641,OFSS,30Sep2025,12800.0,CE,75,0.05
40642,OFSS,30Sep2025,12800.0,PE,75,3600.0
40643,OFSS,30Sep2025,13000.0,CE,75,0.05
40644,OFSS,30Sep2025,13000.0,PE,75,3799.6
40645,OFSS,30Sep2025,13200.0,CE,75,0.05
40646,OFSS,30Sep2025,13200.0,PE,75,3999.2
40647,OFSS,30Sep2025,13400.0,CE,75,0.05
40648,OFSS,30Sep2025,13400.0,PE,75,4198.85
40649,OFSS,28Oct2025,11700.0,CE,75,27.05
40650,OFSS,28Oct2025,11700.0,PE,75,2474.1
40651,OFSS,28Oct2025,11900.0,CE,75,20.2
40652,OFSS,28Oct2025,11900.0,PE,75,2665.95
40653,OFSS,28Oct2025,12100.0,CE,75,15.0
40654,OFSS,28Oct2025,12100.0,PE,75,2859.4
40655,OFSS,28Oct2025,12300.0,CE,75,11.05
40656,OFSS,28Oct2025,12300.0,PE,75,3054.1
40657,OFSS,28Oct2025,12800.0,CE,75,5.05
40658,OFSS,28Oct2025,12800.0,PE,75,3544.75
40659,OFSS,28Oct2025,13000.0,CE,75,3.65
40660,OFSS,28Oct2025,13000.0,PE,75,3742.05
40661,OFSS,28Oct2025,13200.0,CE,75,2.6
40662,OFSS,28Oct2025,13200.0,PE,75,3939.65
40663,MCX,30Sep2025,4400.0,PE,125,0.05
40664,OFSS,28Oct2025,13400.0,CE,75,1.9
40665,OFSS,28Oct2025,13400.0,PE,75,4137.6
40666,MCX,30Sep2025,5800.0,CE,125,2210.35
40667,OFSS,25Nov2025,11800.0,CE,75,82.7
40668,OFSS,25Nov2025,11800.0,PE,75,2574.35
40669,MCX,30Sep2025,5800.0,PE,125,0.05
40670,OFSS,25Nov2025,12200.0,CE,75,56.15
40671,OFSS,25Nov2025,12200.0,PE,75,2943.3
40672,OFSS,25Nov2025,13600.0,CE,75,13.25
40673,OFSS,25Nov2025,13600.0,PE,75,4284.55
40674,OFSS,25Nov2025,14000.0,CE,75,8.6
40675,OFSS,25Nov2025,14000.0,PE,75,4675.4
40676,PGEL,30Sep2025,820.0,CE,700,0.1
40677,PGEL,28Oct2025,820.0,CE,700,4.45
40678,PGEL,28Oct2025,820.0,PE,700,251.55
40679,PNB,30Sep2025,139.0,CE,8000,0.05
40680,PNB,30Sep2025,139.0,PE,8000,26.9
40681,PNB,30Sep2025,154.0,CE,8000,0.05
40682,PNB,30Sep2025,154.0,PE,8000,41.85
40683,PNB,28Oct2025,139.0,CE,8000,0.3
40684,PNB,28Oct2025,139.0,PE,8000,26.5
40685,PNB,28Oct2025,154.0,CE,8000,0.05
40686,PNB,28Oct2025,154.0,PE,8000,41.15
40687,PNB,25Nov2025,156.0,CE,8000,0.2
40688,PNB,25Nov2025,156.0,PE,8000,42.6
40689,RECLTD,30Sep2025,560.0,CE,1275,0.05
40690,RECLTD,30Sep2025,560.0,PE,1275,174.55
40691,RECLTD,28Oct2025,560.0,CE,1275,0.25
40692,RECLTD,28Oct2025,560.0,PE,1275,172.1
40693,SBICARD,30Sep2025,1130.0,CE,800,0.05
40694,SBICARD,30Sep2025,1130.0,PE,800,236.1
40695,SBICARD,30Sep2025,1150.0,CE,800,0.05
40696,APOLLOHOSP,25Nov2025,11000.0,PE,125,3026.1
40697,AUBANK,25Nov2025,320.0,CE,1000,403.3
40698,MPHASIS,30Sep2025,1900.0,CE,275,1104.35
40699,SBICARD,30Sep2025,1150.0,PE,800,256.05
40700,SBICARD,30Sep2025,1320.0,CE,800,0.05
40701,SBICARD,30Sep2025,1320.0,PE,800,425.75
40702,SBICARD,30Sep2025,1340.0,CE,800,0.05
40703,SBICARD,30Sep2025,1340.0,PE,800,445.7
40704,SBICARD,28Oct2025,1130.0,CE,800,0.45
40705,SBICARD,28Oct2025,1130.0,PE,800,231.25
40706,SBICARD,28Oct2025,1150.0,CE,800,0.3
40707,SBICARD,28Oct2025,1150.0,PE,800,250.9
40708,SBICARD,28Oct2025,1320.0,CE,800,0.05
40709,SBICARD,28Oct2025,1320.0,PE,800,419.55
40710,SBICARD,28Oct2025,1340.0,CE,800,0.05
40711,SBICARD,28Oct2025,1340.0,PE,800,439.4
40712,SBICARD,25Nov2025,1140.0,CE,800,2.15
40713,SBICARD,25Nov2025,1140.0,PE,800,237.6
40714,SBICARD,25Nov2025,1320.0,CE,800,0.1
40715,SBICARD,25Nov2025,1320.0,PE,800,413.5
40716,SBILIFE,30Sep2025,2380.0,CE,375,0.05
40717,SBILIFE,30Sep2025,2380.0,PE,375,553.55
40718,SBILIFE,30Sep2025,2680.0,CE,375,0.05
40719,SBILIFE,30Sep2025,2680.0,PE,375,853.0
40720,SBILIFE,28Oct2025,2380.0,CE,375,0.1
40721,SBILIFE,28Oct2025,2380.0,PE,375,542.45
40722,SBILIFE,28Oct2025,2680.0,CE,375,0.05
40723,MPHASIS,30Sep2025,1900.0,PE,275,0.05
40724,SBILIFE,28Oct2025,2680.0,PE,375,840.35
40725,SRF,30Sep2025,4500.0,CE,200,0.05
40726,SRF,30Sep2025,4500.0,PE,200,1553.75
40727,SRF,28Oct2025,4500.0,CE,200,0.05
40728,SRF,28Oct2025,4500.0,PE,200,1532.55
40729,SRF,25Nov2025,3900.0,CE,200,5.0
40730,AUBANK,25Nov2025,320.0,PE,1000,0.05
40731,BAJAJFINSV,30Sep2025,2580.0,CE,500,0.05
40732,BAJAJFINSV,30Sep2025,2580.0,PE,500,505.8
40733,BAJAJFINSV,30Sep2025,2960.0,CE,500,0.05
40734,BAJAJFINSV,30Sep2025,2960.0,PE,500,885.05
40735,SRF,25Nov2025,3900.0,PE,200,923.4
40736,SUPREMEIND,30Sep2025,2400.0,CE,175,2080.0
40737,BAJAJFINSV,28Oct2025,2580.0,CE,500,0.95
40738,SUPREMEIND,30Sep2025,2400.0,PE,175,0.05
40739,SUPREMEIND,30Sep2025,3100.0,CE,175,1381.4
40740,NAUKRI,30Sep2025,920.0,CE,375,466.6
40741,NAUKRI,30Sep2025,920.0,PE,375,0.05
40742,BAJAJFINSV,28Oct2025,2580.0,PE,500,494.6
40743,BAJAJFINSV,28Oct2025,2960.0,CE,500,0.05
40744,BAJAJFINSV,28Oct2025,2960.0,PE,500,871.1
40745,BAJAJFINSV,25Nov2025,2600.0,CE,500,4.7
40746,SUPREMEIND,30Sep2025,3100.0,PE,175,0.05
40747,BAJAJFINSV,25Nov2025,2600.0,PE,500,506.15
40748,BAJFINANCE,30Sep2025,1190.0,CE,750,0.05
40749,SUPREMEIND,28Oct2025,2400.0,CE,175,2091.3
40750,DABUR,30Sep2025,680.0,CE,1250,0.05
40751,DABUR,30Sep2025,680.0,PE,1250,142.4
40752,SUPREMEIND,28Oct2025,2400.0,PE,175,0.05
40753,SUPREMEIND,28Oct2025,3100.0,CE,175,1396.65
40754,BAJFINANCE,30Sep2025,1190.0,PE,750,191.2
40755,BAJFINANCE,30Sep2025,1340.0,CE,750,0.05
40756,SUPREMEIND,28Oct2025,3100.0,PE,175,0.7
40757,TATAELXSI,30Sep2025,7500.0,CE,100,0.05
40758,BAJFINANCE,30Sep2025,1340.0,PE,750,340.9
40759,BAJFINANCE,30Sep2025,1360.0,CE,750,0.05
40760,TATAELXSI,30Sep2025,7500.0,PE,100,1751.85
40761,TATAELXSI,30Sep2025,8800.0,CE,100,0.05
40762,TATAELXSI,30Sep2025,8800.0,PE,100,3049.3
40763,TATAELXSI,28Oct2025,7500.0,CE,100,3.95
40764,TATAELXSI,28Oct2025,7500.0,PE,100,1720.5
40765,TATAELXSI,28Oct2025,8800.0,CE,100,0.05
40766,TATAELXSI,28Oct2025,8800.0,PE,100,3007.95
40767,TATAELXSI,25Nov2025,8400.0,CE,100,3.15
40768,TATAELXSI,25Nov2025,8400.0,PE,100,2574.75
40769,TATATECH,30Sep2025,930.0,CE,800,0.05
40770,TATATECH,30Sep2025,930.0,PE,800,210.8
40771,TATATECH,30Sep2025,1060.0,CE,800,0.05
40772,TATATECH,30Sep2025,1060.0,PE,800,340.55
40773,TATATECH,28Oct2025,930.0,CE,800,0.2
40774,GAIL,30Sep2025,255.0,CE,3150,0.05
40775,GAIL,30Sep2025,255.0,PE,3150,73.55
40776,TATATECH,28Oct2025,930.0,PE,800,206.6
40777,TATATECH,28Oct2025,1060.0,CE,800,0.05
40778,BAJFINANCE,30Sep2025,1360.0,PE,750,360.85
40779,TATATECH,28Oct2025,1060.0,PE,800,335.55
40780,TATATECH,25Nov2025,940.0,CE,800,1.05
40781,BAJFINANCE,28Oct2025,1190.0,CE,750,2.55
40782,GLENMARK,30Sep2025,2280.0,CE,375,4.75
40783,GLENMARK,30Sep2025,2280.0,PE,375,178.5
40784,BAJFINANCE,28Oct2025,1190.0,PE,750,188.1
40785,BAJFINANCE,28Oct2025,1340.0,CE,750,0.15
40786,TATATECH,25Nov2025,940.0,PE,800,213.0
40787,TATATECH,25Nov2025,1080.0,CE,800,0.05
40788,TATATECH,25Nov2025,1080.0,PE,800,350.45
40789,TIINDIA,30Sep2025,4150.0,CE,200,0.55
40790,TIINDIA,30Sep2025,4150.0,PE,200,752.55
40791,TIINDIA,28Oct2025,4150.0,CE,200,22.05
40792,BAJFINANCE,28Oct2025,1340.0,PE,750,334.7
40793,BAJFINANCE,28Oct2025,1360.0,CE,750,0.1
40794,BAJFINANCE,28Oct2025,1360.0,PE,750,354.55
40795,BAJFINANCE,25Nov2025,1220.0,CE,750,5.6
40796,BAJFINANCE,25Nov2025,1220.0,PE,750,215.35
40797,BAJFINANCE,25Nov2025,1280.0,CE,750,2.55
40798,GRASIM,30Sep2025,1600.0,CE,250,1281.95
40799,GRASIM,30Sep2025,1600.0,PE,250,0.05
40800,TIINDIA,28Oct2025,4150.0,PE,200,754.5
40801,TITAGARH,30Sep2025,1280.0,CE,725,0.05
40802,TITAGARH,30Sep2025,1280.0,PE,725,331.05
40803,TITAGARH,28Oct2025,1280.0,CE,725,4.85
40804,TITAGARH,28Oct2025,1280.0,PE,725,329.8
40805,ULTRACEMCO,30Sep2025,7600.0,CE,50,5040.85
40806,ULTRACEMCO,30Sep2025,7600.0,PE,50,0.05
40807,ULTRACEMCO,28Oct2025,7600.0,CE,50,5076.65
40808,ULTRACEMCO,28Oct2025,7600.0,PE,50,0.05
40809,UNIONBANK,30Sep2025,177.5,CE,4425,0.05
40810,UNIONBANK,30Sep2025,177.5,PE,4425,40.6
40811,UNIONBANK,30Sep2025,195.0,CE,4425,0.05
40812,BAJFINANCE,25Nov2025,1280.0,PE,750,271.6
40813,BRITANNIA,30Sep2025,7650.0,CE,125,0.05
40814,UNIONBANK,30Sep2025,195.0,PE,4425,58.05
40815,UNIONBANK,28Oct2025,177.5,CE,4425,0.35
40816,UNIONBANK,28Oct2025,177.5,PE,4425,40.1
40817,UNIONBANK,28Oct2025,195.0,CE,4425,0.1
40818,UNIONBANK,28Oct2025,195.0,PE,4425,57.2
40819,WIPRO,30Sep2025,327.5,CE,3000,0.05
40820,WIPRO,30Sep2025,327.5,PE,3000,69.95
40821,WIPRO,30Sep2025,375.0,CE,3000,0.05
40822,WIPRO,30Sep2025,375.0,PE,3000,117.35
40823,WIPRO,28Oct2025,327.5,CE,3000,0.15
40824,WIPRO,28Oct2025,327.5,PE,3000,68.55
40825,WIPRO,28Oct2025,375.0,CE,3000,0.05
40826,WIPRO,28Oct2025,375.0,PE,3000,115.6
40827,WIPRO,25Nov2025,380.0,CE,3000,0.05
40828,WIPRO,25Nov2025,380.0,PE,3000,118.85
40829,BANKNIFTY,25Nov2025,69600.0,CE,35,4.1
40830,BANKNIFTY,25Nov2025,69600.0,PE,35,13090.15
40831,BANKNIFTY,25Nov2025,69700.0,CE,35,3.85
40832,BRITANNIA,30Sep2025,7650.0,PE,125,1534.55
40833,BRITANNIA,30Sep2025,7750.0,CE,125,0.05
40834,BANKNIFTY,25Nov2025,69700.0,PE,35,13188.8
40835,FINNIFTY,30Sep2025,29950.0,CE,65,0.1
